"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment"
"39876",9,"2) $100 - $200",167.65,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"39877",10,"1) $0 - $100",36.34,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"39878",2,"6) $750 - $1,000",851.55,1,1,"Surburban",1,"Web","No E-Mail",1,0,0,0
"39879",2,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"39880",9,"2) $100 - $200",149.24,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"39881",10,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
"39882",11,"2) $100 - $200",122.24,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"39883",12,"2) $100 - $200",132.72,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"39884",11,"1) $0 - $100",30.22,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"39885",3,"4) $350 - $500",476.55,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"39886",4,"1) $0 - $100",70.27,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1
"39887",2,"7) $1,000 +",1072.64,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"39888",4,"1) $0 - $100",70.16,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"39889",1,"5) $500 - $750",508.72,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"39890",5,"1) $0 - $100",52.16,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"39891",5,"4) $350 - $500",451.58,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"39892",11,"1) $0 - $100",35.4,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"39893",3,"4) $350 - $500",417.27,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
"39894",9,"2) $100 - $200",183.31,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"39895",8,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0
"39896",4,"7) $1,000 +",1317.94,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"39897",9,"1) $0 - $100",82.37,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"39898",3,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"39899",3,"1) $0 - $100",43.11,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"39900",6,"3) $200 - $350",204.31,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
"39901",12,"1) $0 - $100",31.17,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"39902",9,"2) $100 - $200",170.25,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"39903",5,"1) $0 - $100",76.95,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"39904",9,"4) $350 - $500",351.86,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1
"39905",2,"3) $200 - $350",220.03,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"39906",1,"6) $750 - $1,000",784.73,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"39907",10,"2) $100 - $200",159.34,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"39908",5,"6) $750 - $1,000",823.11,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"39909",1,"5) $500 - $750",605.38,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"39910",2,"5) $500 - $750",728.05,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"39911",1,"3) $200 - $350",262.69,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"39912",7,"2) $100 - $200",152.33,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"39913",10,"3) $200 - $350",220.26,1,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"39914",5,"3) $200 - $350",225.04,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"39915",10,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"39916",3,"4) $350 - $500",419.23,1,0,"Surburban",0,"Multichannel","No E-Mail",1,0,0,0
"39917",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"39918",2,"1) $0 - $100",45.03,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"39919",2,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"39920",10,"3) $200 - $350",219.82,0,1,"Rural",0,"Multichannel","Mens E-Mail",0,0,0,1
"39921",7,"3) $200 - $350",330.35,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"39922",2,"5) $500 - $750",535.41,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"39923",8,"2) $100 - $200",148.27,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"39924",8,"4) $350 - $500",405.86,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1
"39925",3,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"39926",1,"3) $200 - $350",265.11,1,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"39927",5,"2) $100 - $200",165.19,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"39928",2,"1) $0 - $100",62.37,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"39929",5,"3) $200 - $350",224.23,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"39930",9,"3) $200 - $350",285.36,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1
"39931",8,"1) $0 - $100",61.7,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"39932",9,"3) $200 - $350",237.19,1,1,"Urban",0,"Web","No E-Mail",1,0,0,0
"39933",4,"5) $500 - $750",551.47,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
"39934",9,"2) $100 - $200",120.84,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"39935",12,"2) $100 - $200",140.8,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"39936",9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"39937",2,"1) $0 - $100",41.58,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"39938",9,"5) $500 - $750",554.28,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"39939",10,"2) $100 - $200",116.39,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
"39940",8,"3) $200 - $350",339.79,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"39941",5,"5) $500 - $750",708.62,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"39942",2,"3) $200 - $350",260.75,1,0,"Surburban",0,"Phone","No E-Mail",1,0,0,0
"39943",12,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"39944",8,"2) $100 - $200",110.05,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"39945",10,"1) $0 - $100",42.25,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"39946",7,"2) $100 - $200",173.55,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"39947",1,"2) $100 - $200",101.44,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"39948",4,"1) $0 - $100",31.36,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"39949",7,"3) $200 - $350",222.39,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"39950",2,"1) $0 - $100",64.63,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0
"39951",2,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"39952",9,"2) $100 - $200",163.86,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"39953",9,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",1,0,0,0
"39954",11,"2) $100 - $200",133.61,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"39955",10,"1) $0 - $100",61.08,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"39956",9,"2) $100 - $200",126.69,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"39957",2,"6) $750 - $1,000",860.49,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1
"39958",2,"2) $100 - $200",124.98,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"39959",7,"5) $500 - $750",598.89,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"39960",2,"3) $200 - $350",255.5,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"39961",10,"3) $200 - $350",206.59,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"39962",10,"1) $0 - $100",59.17,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"39963",2,"5) $500 - $750",503.45,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"39964",3,"2) $100 - $200",124.02,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"39965",1,"5) $500 - $750",659.64,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"39966",7,"2) $100 - $200",126.5,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"39967",4,"4) $350 - $500",423.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"39968",2,"6) $750 - $1,000",823.96,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"39969",4,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"39970",2,"2) $100 - $200",196.8,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"39971",9,"3) $200 - $350",246.74,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"39972",1,"2) $100 - $200",137.69,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
"39973",10,"1) $0 - $100",46.17,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"39974",10,"3) $200 - $350",261.11,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1
"39975",1,"2) $100 - $200",189.3,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"39976",10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"39977",5,"3) $200 - $350",344.81,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"39978",5,"1) $0 - $100",61.13,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"39979",5,"7) $1,000 +",1037.2,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"39980",5,"3) $200 - $350",244.8,1,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"39981",2,"2) $100 - $200",138.15,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"39982",7,"4) $350 - $500",491.56,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"39983",7,"3) $200 - $350",260.81,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"39984",1,"2) $100 - $200",108.83,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"39985",4,"2) $100 - $200",114.43,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"39986",10,"1) $0 - $100",58.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"39987",12,"2) $100 - $200",183.96,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"39988",4,"2) $100 - $200",162.47,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"39989",3,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"39990",3,"2) $100 - $200",169.65,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"39991",9,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"39992",4,"1) $0 - $100",74.16,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"39993",3,"2) $100 - $200",169.07,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"39994",1,"6) $750 - $1,000",814.76,1,0,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"39995",1,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"39996",9,"1) $0 - $100",71.41,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"39997",12,"1) $0 - $100",80.94,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1
"39998",11,"2) $100 - $200",137.02,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"39999",1,"2) $100 - $200",189.49,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,29.99,1
"40000",12,"1) $0 - $100",43.48,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"40001",4,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"40002",2,"2) $100 - $200",174.55,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40003",1,"4) $350 - $500",419.51,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"40004",3,"3) $200 - $350",203.72,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40005",4,"1) $0 - $100",37.97,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"40006",7,"3) $200 - $350",219.81,1,0,"Rural",0,"Multichannel","No E-Mail",0,0,0,0
"40007",4,"3) $200 - $350",346.53,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"40008",2,"4) $350 - $500",494.3,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"40009",3,"3) $200 - $350",317.76,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"40010",2,"3) $200 - $350",308.24,1,0,"Urban",1,"Multichannel","No E-Mail",1,0,0,0
"40011",12,"2) $100 - $200",137.42,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"40012",1,"1) $0 - $100",74.84,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"40013",9,"5) $500 - $750",574.9,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"40014",1,"2) $100 - $200",155.68,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
"40015",10,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
"40016",10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40017",9,"3) $200 - $350",334.36,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40018",9,"3) $200 - $350",256.75,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40019",10,"2) $100 - $200",102.56,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"40020",8,"3) $200 - $350",316.27,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1
"40021",6,"4) $350 - $500",393.51,1,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"40022",7,"3) $200 - $350",293.79,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1
"40023",1,"3) $200 - $350",235.93,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"40024",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40025",4,"3) $200 - $350",216.96,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"40026",12,"3) $200 - $350",220.21,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1
"40027",10,"4) $350 - $500",484.24,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1
"40028",11,"2) $100 - $200",190.96,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"40029",2,"3) $200 - $350",293.93,1,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
"40030",8,"5) $500 - $750",504.32,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"40031",5,"3) $200 - $350",271.21,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"40032",6,"1) $0 - $100",47.82,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"40033",1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40034",2,"3) $200 - $350",205.56,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"40035",9,"4) $350 - $500",462.26,1,0,"Surburban",0,"Multichannel","No E-Mail",1,0,0,0
"40036",9,"1) $0 - $100",72.44,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
"40037",2,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"40038",4,"1) $0 - $100",76.62,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"40039",10,"3) $200 - $350",295.18,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"40040",2,"4) $350 - $500",434.38,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40041",6,"2) $100 - $200",154.85,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"40042",11,"1) $0 - $100",53.4,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"40043",9,"2) $100 - $200",157.72,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"40044",10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"40045",7,"1) $0 - $100",57.06,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"40046",8,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"40047",2,"3) $200 - $350",204.78,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"40048",10,"2) $100 - $200",138.15,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"40049",5,"2) $100 - $200",172.06,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"40050",2,"4) $350 - $500",447.09,1,0,"Rural",1,"Web","Mens E-Mail",1,0,0,1
"40051",3,"2) $100 - $200",195.17,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"40052",9,"1) $0 - $100",73.17,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40053",11,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"40054",9,"3) $200 - $350",317.42,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1
"40055",2,"4) $350 - $500",352.27,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"40056",9,"2) $100 - $200",144.42,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"40057",1,"4) $350 - $500",443.62,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"40058",5,"3) $200 - $350",309.3,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"40059",2,"1) $0 - $100",47.19,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"40060",4,"3) $200 - $350",240.83,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,1
"40061",10,"2) $100 - $200",147.6,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
"40062",9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"40063",9,"3) $200 - $350",244.15,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40064",12,"3) $200 - $350",237.72,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
"40065",1,"6) $750 - $1,000",819.31,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"40066",2,"2) $100 - $200",146.88,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40067",10,"2) $100 - $200",142.28,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"40068",10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"40069",1,"1) $0 - $100",85.63,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"40070",10,"1) $0 - $100",80.79,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"40071",1,"1) $0 - $100",44.83,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"40072",10,"1) $0 - $100",39.64,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,1
"40073",1,"1) $0 - $100",41.84,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"40074",5,"2) $100 - $200",139.68,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
"40075",6,"7) $1,000 +",1151.24,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"40076",3,"3) $200 - $350",208.47,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"40077",12,"2) $100 - $200",125.81,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"40078",3,"2) $100 - $200",121.89,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"40079",6,"3) $200 - $350",285.24,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40080",1,"5) $500 - $750",524.17,1,0,"Urban",1,"Phone","No E-Mail",1,0,0,0
"40081",7,"1) $0 - $100",97.82,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40082",1,"3) $200 - $350",243.55,0,1,"Rural",0,"Multichannel","Mens E-Mail",0,0,0,1
"40083",11,"5) $500 - $750",708.56,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"40084",7,"3) $200 - $350",215.85,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"40085",4,"3) $200 - $350",265.25,0,1,"Rural",0,"Web","No E-Mail",1,0,0,0
"40086",10,"1) $0 - $100",88.6,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"40087",3,"2) $100 - $200",108.44,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40088",7,"1) $0 - $100",82.08,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40089",4,"3) $200 - $350",215.47,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"40090",5,"1) $0 - $100",75.47,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40091",1,"7) $1,000 +",1106.6,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40092",4,"2) $100 - $200",117.62,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
"40093",3,"3) $200 - $350",255.22,1,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1
"40094",2,"1) $0 - $100",57.11,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"40095",9,"4) $350 - $500",397.34,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"40096",8,"5) $500 - $750",500.5,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40097",1,"4) $350 - $500",367.96,0,1,"Urban",1,"Web","No E-Mail",1,0,0,0
"40098",2,"2) $100 - $200",164,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40099",7,"1) $0 - $100",64.76,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"40100",2,"3) $200 - $350",302.72,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"40101",10,"2) $100 - $200",104.7,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40102",1,"5) $500 - $750",616.7,0,1,"Urban",1,"Multichannel","No E-Mail",1,1,50.29,0
"40103",1,"2) $100 - $200",121.47,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
"40104",3,"3) $200 - $350",283.41,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"40105",8,"3) $200 - $350",349.38,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"40106",8,"1) $0 - $100",82.67,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1
"40107",1,"3) $200 - $350",332,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"40108",9,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"40109",12,"3) $200 - $350",207.6,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"40110",2,"5) $500 - $750",727.72,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1
"40111",1,"2) $100 - $200",166.66,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"40112",10,"1) $0 - $100",58.89,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
"40113",1,"2) $100 - $200",170.59,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40114",10,"2) $100 - $200",194.71,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"40115",9,"2) $100 - $200",104.89,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"40116",11,"2) $100 - $200",162.56,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"40117",9,"4) $350 - $500",364.45,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"40118",3,"3) $200 - $350",330.15,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
"40119",10,"4) $350 - $500",382.6,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"40120",8,"3) $200 - $350",223.89,1,0,"Rural",0,"Multichannel","No E-Mail",0,0,0,0
"40121",3,"1) $0 - $100",47.07,0,1,"Surburban",0,"Phone","No E-Mail",1,0,0,0
"40122",9,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"40123",2,"2) $100 - $200",198.78,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
"40124",2,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"40125",2,"2) $100 - $200",130.23,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"40126",1,"1) $0 - $100",44.69,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40127",6,"1) $0 - $100",80.09,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"40128",7,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"40129",6,"1) $0 - $100",93.26,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"40130",10,"3) $200 - $350",236.65,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"40131",3,"2) $100 - $200",124.73,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"40132",1,"2) $100 - $200",180.4,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
"40133",2,"4) $350 - $500",414.73,1,0,"Urban",0,"Web","No E-Mail",1,0,0,0
"40134",1,"3) $200 - $350",265.24,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"40135",3,"4) $350 - $500",353.07,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"40136",7,"5) $500 - $750",656.85,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"40137",7,"2) $100 - $200",178.77,0,1,"Surburban",0,"Phone","No E-Mail",1,1,115.33,0
"40138",4,"2) $100 - $200",161.66,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1
"40139",6,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"40140",3,"2) $100 - $200",154.87,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"40141",7,"1) $0 - $100",40.72,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
