"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","obs_rate_c","obs_rate_t","random_number"
"27484",9,"3) $200 - $350",275.79,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.677602033829316
"27485",3,"5) $500 - $750",533.18,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.286109355511144
"27486",7,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.144281994784251
"27487",8,"1) $0 - $100",71.28,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.633534480584785
"27488",1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.439560188679025
"27489",3,"4) $350 - $500",355.9,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.17147377342917
"27490",9,"3) $200 - $350",300.96,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.330083389068022
"27491",11,"3) $200 - $350",319.36,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.910882942611352
"27492",6,"6) $750 - $1,000",806.04,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.449338777223602
"27493",2,"1) $0 - $100",32.11,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.365776142338291
"27494",1,"1) $0 - $100",98.21,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.895381312351674
"27495",7,"2) $100 - $200",108.62,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0629100408405066
"27496",1,"7) $1,000 +",1045.72,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.351814125431702
"27497",4,"1) $0 - $100",65.33,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.360488221747801
"27498",9,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.253517467761412
"27499",12,"1) $0 - $100",41.37,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.858623340493068
"27500",5,"3) $200 - $350",326.95,1,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.0924915932118893
"27501",4,"3) $200 - $350",334.07,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0831866238731891
"27502",10,"3) $200 - $350",254.87,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.822463921969756
"27503",7,"4) $350 - $500",387,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.677445161389187
"27504",1,"2) $100 - $200",114.31,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0405370793305337
"27505",10,"2) $100 - $200",175.5,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.120124491630122
"27506",2,"1) $0 - $100",93.43,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.107752640033141
"27507",7,"1) $0 - $100",73.75,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.249027916928753
"27508",8,"1) $0 - $100",33.41,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.425484336446971
"27509",4,"2) $100 - $200",131.49,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.791212971555069
"27510",4,"1) $0 - $100",42.73,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.540322626708075
"27511",5,"1) $0 - $100",41.22,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.157653819071129
"27512",9,"2) $100 - $200",127.36,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.379644189961255
"27513",11,"2) $100 - $200",143.17,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.356182306073606
"27514",6,"1) $0 - $100",77.13,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.447389011736959
"27515",9,"4) $350 - $500",455.37,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.168120710644871
"27516",10,"4) $350 - $500",451.13,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.774454900529236
"27517",2,"2) $100 - $200",167.34,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.401119481073692
"27518",2,"3) $200 - $350",275.61,1,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.213529391912743
"27519",12,"5) $500 - $750",717,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.111295352224261
"27520",12,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.323180867824703
"27521",2,"1) $0 - $100",39.29,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.00115105370059609
"27522",11,"2) $100 - $200",107.76,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.71187461563386
"27523",10,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.38043769239448
"27524",10,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,1,0.5,0.452916072448716
"27525",9,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.821088859112933
"27526",4,"3) $200 - $350",213.19,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.406270600156859
"27527",4,"3) $200 - $350",218.02,1,0,"Rural",0,"Web","No E-Mail",1,0,0,0,0.5,1,0.100711603881791
"27528",4,"1) $0 - $100",94,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.474812205182388
"27529",9,"4) $350 - $500",387.39,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.309846802614629
"27530",1,"2) $100 - $200",170.16,0,1,"Urban",0,"Phone","No E-Mail",1,0,0,0,0.5,1,0.231793614337221
"27531",1,"1) $0 - $100",76.8,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.410863407887518
"27532",1,"2) $100 - $200",126.92,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.716466217301786
"27533",8,"4) $350 - $500",405.28,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.360997126437724
"27534",9,"2) $100 - $200",184.92,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1,1,0.5,0.494622985133901
"27535",8,"2) $100 - $200",100.84,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.268638133537024
"27536",10,"5) $500 - $750",524.76,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.453314567217603
"27537",4,"1) $0 - $100",51.95,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.685756326420233
"27538",9,"3) $200 - $350",291.82,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.963570096064359
"27539",7,"3) $200 - $350",227.32,1,0,"Surburban",1,"Web","No E-Mail",1,0,0,0,1,0.5,0.882519762031734
"27540",1,"1) $0 - $100",59.13,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.439130654558539
"27541",1,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.452814840944484
"27542",6,"4) $350 - $500",470.12,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.0243194033391774
"27543",9,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.432494412874803
"27544",3,"2) $100 - $200",102.01,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.523476809030399
"27545",2,"1) $0 - $100",64.52,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.371083933860064
"27546",12,"1) $0 - $100",39.61,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.230482533108443
"27547",4,"3) $200 - $350",217.97,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.85208916827105
"27548",8,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.665703034028411
"27549",8,"1) $0 - $100",74.21,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.818884422536939
"27550",7,"2) $100 - $200",153.75,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.367989282589406
"27551",1,"1) $0 - $100",76.17,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.279157078592107
"27552",8,"3) $200 - $350",222.71,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.294413817347959
"27553",9,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.236789393704385
"27554",8,"1) $0 - $100",44.65,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.349407502217218
"27555",1,"7) $1,000 +",2080.11,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.178924314444885
"27556",2,"1) $0 - $100",65.18,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.866113504162058
"27557",9,"5) $500 - $750",687.75,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.153439380927011
"27558",6,"2) $100 - $200",155.88,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.166165188420564
"27559",9,"3) $200 - $350",261.17,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.117822825908661
"27560",2,"5) $500 - $750",667.53,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.503822411410511
"27561",7,"1) $0 - $100",47.17,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.615139972884208
"27562",3,"2) $100 - $200",153.63,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.403649222571403
"27563",5,"3) $200 - $350",255.23,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.192401245236397
"27564",10,"1) $0 - $100",69.97,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0904998779296875
"27565",2,"1) $0 - $100",44.14,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.155441904440522
"27566",5,"4) $350 - $500",374.27,1,0,"Urban",1,"Web","No E-Mail",1,0,0,0,0.5,1,0.48332695174031
"27567",1,"2) $100 - $200",129.01,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.506872276775539
"27568",2,"3) $200 - $350",272.2,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.120504840044305
"27569",8,"2) $100 - $200",146.29,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.336562113603577
"27570",9,"1) $0 - $100",34.04,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.212263453751802
"27571",1,"3) $200 - $350",333.9,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0139352667611092
"27572",10,"4) $350 - $500",409.39,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.291310425847769
"27573",3,"2) $100 - $200",167.35,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.497437274316326
"27574",6,"3) $200 - $350",262.93,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.671939955325797
"27575",1,"4) $350 - $500",396.6,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.590745045570657
"27576",11,"1) $0 - $100",33.74,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.36353193083778
"27577",2,"7) $1,000 +",1646,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.937201279215515
"27578",10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.161749957129359
"27579",4,"6) $750 - $1,000",818.79,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.371082549681887
"27580",1,"6) $750 - $1,000",800.66,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.631176232825965
"27581",10,"4) $350 - $500",384.18,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.181428112555295
"27582",10,"4) $350 - $500",451.38,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.187657810514793
"27583",6,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.453301881905645
"27584",6,"2) $100 - $200",103.28,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.980443391017616
"27585",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.809847310883924
"27586",10,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.21493075764738
"27587",3,"2) $100 - $200",152.58,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.971335519338027
"27588",8,"3) $200 - $350",246.37,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.165513931075111
"27589",2,"3) $200 - $350",257.5,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.474441562313586
"27590",2,"3) $200 - $350",238.01,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.347059430321679
"27591",3,"7) $1,000 +",1062.52,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.431608321145177
"27592",11,"1) $0 - $100",46.84,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.175803696503863
"27593",10,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0818586808163673
"27594",9,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0540592232719064
"27595",9,"1) $0 - $100",95.21,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.738619396695867
"27596",6,"3) $200 - $350",345.35,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.768290435895324
"27597",10,"1) $0 - $100",60.6,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0604962559882551
"27598",8,"6) $750 - $1,000",803.59,1,1,"Surburban",1,"Multichannel","No E-Mail",1,0,0,0,0.5,1,0.0710947492625564
"27599",9,"1) $0 - $100",72.57,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.523573599988595
"27600",2,"1) $0 - $100",69.36,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.149901655036956
"27601",1,"3) $200 - $350",262.73,1,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.302863800665364
"27602",2,"2) $100 - $200",169.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.0979766852688044
"27603",1,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.752698299940675
"27604",9,"2) $100 - $200",195.04,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.372507641091943
"27605",7,"4) $350 - $500",392.8,1,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.280481271678582
"27606",2,"1) $0 - $100",30.85,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.124831484165043
"27607",3,"4) $350 - $500",352.71,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.34746447368525
"27608",8,"3) $200 - $350",271.72,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.295264990301803
"27609",7,"1) $0 - $100",50.28,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.916404516203329
"27610",3,"6) $750 - $1,000",977.64,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.0397660934831947
"27611",2,"3) $200 - $350",332.15,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.148613405646756
"27612",1,"3) $200 - $350",331.11,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.217280772281811
"27613",9,"3) $200 - $350",237.97,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.782261253567412
"27614",10,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.0326345062348992
"27615",5,"2) $100 - $200",111.47,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.47088981536217
"27616",1,"1) $0 - $100",77.62,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.287371369311586
"27617",2,"3) $200 - $350",240.93,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.376993438694626
"27618",8,"6) $750 - $1,000",848.47,1,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.364029717631638
"27619",10,"2) $100 - $200",186.47,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.565555272391066
"27620",10,"1) $0 - $100",64.97,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.403923593461514
"27621",9,"1) $0 - $100",34.04,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0455955811776221
"27622",2,"6) $750 - $1,000",823.44,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.479766892502084
"27623",8,"1) $0 - $100",69.92,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.186737708048895
"27624",1,"5) $500 - $750",712.31,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.814048265339807
"27625",3,"4) $350 - $500",489.64,1,1,"Rural",0,"Web","No E-Mail",1,0,0,0,0.5,1,0.0472844042815268
"27626",3,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.148316267179325
"27627",9,"5) $500 - $750",717.32,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.68529032683
"27628",9,"2) $100 - $200",122.98,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.148519593058154
"27629",3,"3) $200 - $350",288.89,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.997037985594943
"27630",3,"3) $200 - $350",290.66,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.115489473333582
"27631",12,"2) $100 - $200",100.77,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.343306289520115
"27632",11,"1) $0 - $100",35.54,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.104629979701713
"27633",8,"3) $200 - $350",247.67,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.300597801106051
"27634",7,"5) $500 - $750",646.91,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.819516602670774
"27635",9,"3) $200 - $350",288.88,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.112053005257621
"27636",11,"1) $0 - $100",41.41,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.00633986853063107
"27637",1,"4) $350 - $500",353.7,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0273680742830038
"27638",12,"1) $0 - $100",98.77,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0995430846232921
"27639",3,"2) $100 - $200",129.42,0,1,"Urban",1,"Web","Mens E-Mail",1,1,53.67,1,0.5,1,0.724061529617757
"27640",8,"4) $350 - $500",440.02,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.0164859860669822
"27641",5,"1) $0 - $100",37.26,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.177270658547059
"27642",9,"2) $100 - $200",167.6,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,1,0.5,0.293380931951106
"27643",12,"1) $0 - $100",81.94,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.476511885877699
"27644",1,"3) $200 - $350",332.81,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.00379301304928958
"27645",4,"3) $200 - $350",269.07,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.283944159979001
"27646",1,"6) $750 - $1,000",766.19,1,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.384335319744423
"27647",2,"4) $350 - $500",452.58,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.994224488502368
"27648",6,"1) $0 - $100",40.82,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0591330623719841
"27649",10,"2) $100 - $200",140.13,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.199987238273025
"27650",7,"2) $100 - $200",199.11,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.580211384920403
"27651",4,"1) $0 - $100",72.88,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.171325928764418
"27652",5,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.357499265810475
"27653",2,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.410702008521184
"27654",7,"2) $100 - $200",164.85,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.375576403224841
"27655",1,"5) $500 - $750",628.86,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.433126497082412
"27656",9,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.334928387776017
"27657",9,"3) $200 - $350",286.78,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0512855115812272
"27658",6,"4) $350 - $500",460.88,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.75659748679027
"27659",7,"1) $0 - $100",34.5,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.222359601873904
"27660",3,"4) $350 - $500",460.1,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.298926334595308
"27661",10,"2) $100 - $200",105.6,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.510859378846362
"27662",12,"5) $500 - $750",507.49,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.948295350419357
"27663",3,"4) $350 - $500",456.24,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.32047635037452
"27664",4,"2) $100 - $200",161.67,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.112639422994107
"27665",6,"2) $100 - $200",110.68,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.0630041819531471
"27666",2,"2) $100 - $200",124.16,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.146043742541224
"27667",10,"3) $200 - $350",261.86,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.109208870911971
"27668",11,"5) $500 - $750",517.28,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.472972521791235
"27669",11,"3) $200 - $350",249.11,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.611111741047353
"27670",10,"3) $200 - $350",328.34,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.726676682475954
"27671",11,"2) $100 - $200",138.92,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.457002256531268
"27672",2,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.0413833968341351
"27673",11,"1) $0 - $100",85.55,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0664888916071504
"27674",6,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.249059193534777
"27675",8,"2) $100 - $200",176.76,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.294320522574708
"27676",1,"5) $500 - $750",718.3,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.486515417229384
"27677",4,"3) $200 - $350",226.02,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.337690140819177
"27678",2,"4) $350 - $500",377.26,1,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.0282124197110534
"27679",6,"3) $200 - $350",204.49,0,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.338866258738562
"27680",4,"2) $100 - $200",171.78,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.925435322104022
"27681",9,"2) $100 - $200",131.61,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.417490015272051
"27682",2,"1) $0 - $100",82.58,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.428124320460483
"27683",9,"3) $200 - $350",201.66,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.438001737464219
"27684",7,"2) $100 - $200",182.42,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.19564609718509
"27685",4,"2) $100 - $200",120.58,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.46956079476513
"27686",3,"2) $100 - $200",134.71,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.00830710772424936
"27687",3,"2) $100 - $200",114.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.127270902739838
"27688",10,"4) $350 - $500",355.8,1,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.392089398577809
"27689",1,"3) $200 - $350",278.72,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.2577796112746
"27690",4,"6) $750 - $1,000",841.16,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.564275504322723
"27691",9,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.0569919790141284
"27692",2,"1) $0 - $100",92.35,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.493639953667298
